time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow
34320.0,2.9999999999999996,0.28801475816361966,0.25701898996064276,0.2514574482419241,0.2589315238893694,0.18518124643736533,0.8290395280478309,0.23895997586537288,0.1851851851851852
34350.0,2.9999999999999996,0.2922977642387953,0.261884764647727,0.2522296126291827,0.25697599797002774,0.18264170363282173,0.8288644180891852,0.23895997586537288,0.1851851851851852
34380.0,2.9999999999999996,0.295745771732181,0.26677698166301705,0.2535610614266464,0.2555950229078604,0.18077950273539928,0.8283521320243435,0.23895997586537288,0.1851851851851852
34410.0,2.9999999999999996,0.2984829713711437,0.27157138617639104,0.2553932145315517,0.25477287574360463,0.17958234325010425,0.8276038613138275,0.23895997586537288,0.1851851851851852
34440.0,2.9999999999999996,0.30062469863463537,0.27617996349357316,0.25765448367753685,0.2544695871145487,0.1790101006944928,0.8267171101628262,0.23895997586537288,0.1851851851851852
34470.0,2.9999999999999996,0.3022712130287867,0.2805153036154893,0.2602589145937627,0.25465641971268793,0.17902718137708745,0.8257833284896385,0.23895997586537288,0.1851851851851852
34500.0,2.9999999999999996,0.2982240772299715,0.28451538643729435,0.26311537842192434,0.25530624272549274,0.17960114092795215,0.8248887378082161,0.17020666768622994,0.1851851851851852
34530.0,2.9999999999999996,0.28934909263108377,0.2874460592484305,0.26613245333624647,0.25638917056124244,0.18069838767613333,0.8241147257964291,0.17020666768622994,0.1851851851851852
34560.0,2.9999999999999996,0.2819564466590319,0.28842632543859603,0.2691497626502398,0.2578633694962815,0.18227495657289874,0.8235371402977348,0.17020666768622994,0.1851851851851852
34590.0,2.9999999999999996,0.2757973199196877,0.28783961226121807,0.271921243362177,0.2596721002215532,0.1842722714465177,0.8232243486257711,0.17020666768622994,0.1851851851851852
34620.0,2.9999999999999996,0.2706200096446735,0.28619227356668203,0.2742535548258755,0.26173181967710696,0.18660330606865821,0.8232342788122221,0.17020666768622994,0.1851851851851852
34650.0,2.9999999999999996,0.26629871790277376,0.28385685135098515,0.27598324203319,0.26393940733348387,0.18915542058785817,0.8236100468183489,0.17020666768622994,0.1851851851851852
