time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow
4470.0,2.9999999999999996,0.29737117239570504,0.24999489098479982,0.19270335253027918,0.1785616544932066,0.09482394232416243,0.23792828525406484,0.04046337154896682
4500.0,2.9999999999999996,0.272305003609369,0.25867840538925574,0.20037557321502178,0.18016195081611835,0.09611713643474246,0.22446892885490077,0.04046337154896682
4530.0,2.9999999999999996,0.25055652223881153,0.26016319150835443,0.2081513155700433,0.1828413199910329,0.09850339745627779,0.21127898821174226,0.04046337154896682
4560.0,2.9999999999999996,0.23107858274479334,0.25858815049777695,0.215242124190435,0.18648674247232955,0.1019054871008166,0.19848219136338097,0.04046337154896682
4590.0,2.9999999999999996,0.2138411200751342,0.25534350295961356,0.22133135099535492,0.19088329747969393,0.1061649708188197,0.18625234406446606,0.04046337154896682
4620.0,2.9999999999999996,0.19905796308516774,0.24981876727003066,0.22607268287863463,0.19581147511699987,0.11110413380883567,0.1747081935855005,0.04046337154896682
4650.0,2.9999999999999996,0.18656542229132342,0.2427681825517129,0.229164442591669,0.2009795540094636,0.11644867756516168,0.1639360474669702,0.04046337154896682
4680.0,2.9999999999999996,0.17606542385548188,0.23477273242645696,0.23060534310685749,0.2060618178763543,0.12188183122142977,0.1539762328853236,0.04046337154896682
4710.0,2.9999999999999996,0.16723524109418153,0.22627683295712717,0.23056987114965738,0.21074044132008407,0.1270409061179542,0.1448199670612001,0.04046337154896682
4740.0,2.9999999999999996,0.1597880013431829,0.2176183775566966,0.2292921699071036,0.21475817390465327,0.1316157440054943,0.1364041062554859,0.04046337154896682
4770.0,2.9999999999999996,0.15349308694838415,0.20904856782818043,0.22699329285898043,0.21795111853077392,0.13539664597620485,0.12862601867406676,0.04046337154896682
4800.0,2.9999999999999996,0.14815314289726747,0.20074053237053016,0.22388299241063225,0.22024889154451463,0.13824728444874929,0.12135691736761063,0.04046337154896682
4830.0,2.9999999999999996,0.14361173295740898,0.19286810656898332,0.22016477987989752,0.22155960937399333,0.1400557614610258,0.11444919294103481,0.04046337154896682
4860.0,2.9999999999999996,0.13973919207995583,0.18553762202707755,0.21601236035035437,0.22187813006408544,0.1407647790826775,0.1077419606501721,0.04046337154896682
4890.0,2.9999999999999996,0.1423992514771097,0.17878633676237216,0.21156792272383262,0.22125385731855854,0.14040159040720965,0.10107106672821585,0.11005552997765272
4920.0,2.9999999999999996,0.15059750754082246,0.17324193080615155,0.20695706861079297,0.21978891299523887,0.13906270816207883,0.09428105370376955,0.11005552997765272
4950.0,2.9999999999999996,0.1574398753669685,0.16951181383871547,0.20234582151112876,0.2176236451238051,0.13690185041663627,0.08723486316856624,0.11005552997765272
4980.0,2.9999999999999996,0.1634368640792545,0.1672059889844991,0.19794296658201624,0.21490063408327226,0.13408971412723325,0.07982025590990394,0.11005552997765272
5010.0,2.9999999999999996,0.16861870761954556,0.16609658021452262,0.1938996056458781,0.21178438524932633,0.13080601003407547,0.07195102311562826,0.11005552997765272
5040.0,2.9999999999999996,0.17304592592029067,0.16594331341069382,0.19031507151220242,0.20843770742203283,0.12719906734392986,0.06356701898878996,0.11005552997765272
5070.0,2.9999999999999996,0.17679499416512542,0.16651921050335816,0.1872439848196159,0.20494059849795648,0.12343008756213016,0.05462898864217079,0.11005552997765272
5100.0,2.9999999999999996,0.17994107169857376,0.167629162970763,0.184702742244205,0.20148331652090282,0.11967388051272179,0.04512443277111739,0.11005552997765272
5130.0,2.9999999999999996,0.18256316645586743,0.16910933566858768,0.18267553608065318,0.19814811521432377,0.11605745802352466,0.035064215826365985,0.11005552997765272
5160.0,2.9999999999999996,0.18474912960546924,0.17082672353795464,0.18111342292458651,0.1950299941599824,0.1126799886851114,0.024475706548163133,0.11005552997765272
5190.0,2.9999999999999996,0.1865841878977891,0.17267737275049708,0.17995375410113112,0.19219652403268064,0.1096098317353613,0.01339981167075856,0.11005552997765272
5220.0,2.9999999999999996,0.18811276653617182,0.17458234817256266,0.17916187467088804,0.18965838621379452,0.10687652129900607,0.001884817742458588,0.11005552997765272
5250.0,2.9999999999999996,0.18937751371005257,0.176481253876824,0.17869550974930526,0.18745668567862359,0.1045026913575284,0.0,0.11005552997765272
5280.0,2.9999999999999996,0.18849236479774878,0.17832902980784784,0.17851086167409277,0.18559806009896385,0.10248994395042545,0.0,0.08507385309641416
5310.0,2.9999999999999996,0.18570084566959696,0.1798701022846841,0.178563874018936,0.18404694491039775,0.1008219324217991,0.0,0.08507385309641416
5340.0,2.9999999999999996,0.18318458369748775,0.1808663545820871,0.178790192762634,0.1828096251233159,0.0994817570040732,0.0,0.08507385309641416
5370.0,2.9999999999999996,0.1810316509867933,0.18131068176872384,0.1791062705388945,0.18186774978072806,0.09844765536012036,0.0,0.08507385309641416
5400.0,2.9999999999999996,0.17918980763700965,0.18133039299459308,0.17943407293511748,0.18118814860478025,0.09768741552437157,0.0,0.08507385309641416
5430.0,2.9999999999999996,0.17760376705357286,0.18104443660138328,0.17971763888903403,0.1807284338744606,0.09715986122850974,0.0,0.08507385309641416
5460.0,2.9999999999999996,0.17623287521945744,0.18054595377685095,0.17992358010114212,0.1804391597268801,0.0968168008759303,0.0,0.08507385309641416
5490.0,2.9999999999999996,0.1750477841426767,0.17990446762185328,0.18003405869119465,0.18027128462223724,0.09660921800134921,0.0,0.08507385309641416
5520.0,2.9999999999999996,0.18902848528316832,0.17917176905347354,0.1800335260038666,0.18018157927732056,0.09649254319991954,0.0,0.27516379715354006
5550.0,2.9999999999999996,0.21486795185652677,0.18016721508525727,0.17993918944690654,0.18013285557547962,0.09642789757821044,0.0,0.27516379715354006
5580.0,2.9999999999999996,0.23771940674544154,0.18470992373493594,0.18000847569887454,0.18009633606189998,0.09638443060141125,0.0,0.27516379715354006
5610.0,2.9999999999999996,0.2575393016030261,0.19157275969776724,0.1805496549768602,0.18007486566799952,0.09635819008207318,0.0,0.27516379715354006
5640.0,2.9999999999999996,0.2744737150951855,0.20060734856091403,0.18185195724554779,0.18010915963099955,0.09638055557918963,0.0,0.27516379715354006
5670.0,2.9999999999999996,0.2886165952920499,0.21123780294999725,0.18413162058208074,0.1802817715290995,0.0965231825908328,0.0,0.27516379715354006
5700.0,2.9999999999999996,0.3002337204972806,0.2228691242232159,0.18751606558073985,0.18070788222059586,0.09689201353642912,0.0,0.27516379715354006
5730.0,2.9999999999999996,0.309655446275133,0.2349771785021594,0.19203105799736878,0.18152140585224694,0.0976155391209076,0.0,0.27516379715354006
5760.0,2.9999999999999996,0.31720234516780266,0.24713544492846312,0.19761900718973285,0.18285909593599328,0.09883064719406995,0.0,0.27516379715354006
5790.0,2.9999999999999996,0.3231648903550301,0.2589987780241919,0.20416186428452113,0.18484414461926463,0.10066758954318658,0.0,0.27516379715354006
5820.0,2.9999999999999996,0.32779966864141874,0.2703064578552645,0.21149781320963545,0.18757144779555265,0.10323596924139294,0.0,0.27516379715354006
5850.0,2.9999999999999996,0.33133590216131975,0.2808580116381142,0.21943798999392483,0.19107207364350184,0.10661612941396396,0.0,0.27516379715354006
5880.0,2.9999999999999996,0.333965645584268,0.29052513650593687,0.22779840957044037,0.19538403444402408,0.11086669100006923,0.0,0.27516379715354006
5910.0,2.9999999999999996,0.3358561895381517,0.29923198984029575,0.23639404131873432,0.20047889733838561,0.11599759527959042,0.0,0.27516379715354006
5940.0,2.9999999999999996,0.3371483476784149,0.3069434467511517,0.24505380561624707,0.2062989930658497,0.12199671975461704,0.0,0.27516379715354006
5970.0,2.9999999999999996,0.32248679651712187,0.3136703966588775,0.25361915376828775,0.21273586840268852,0.1287484672722567,0.0,0.06840393458738728
6000.0,2.9999999999999996,0.2958848270805015,0.3158867245226492,0.26187784699564887,0.21965052882535038,0.13617017704076434,0.0,0.06840393458738728
6030.0,2.9999999999999996,0.27302502881571444,0.3120166307328011,0.2692950141541754,0.22693921517152374,0.144188321314891,0.0,0.06840393458738728
6060.0,2.9999999999999996,0.25280032020188686,0.3055459332136143,0.27523289079642443,0.23444001454643643,0.15259979702674806,0.0,0.06840393458738728
6090.0,2.9999999999999996,0.23569000954867894,0.29776786604854427,0.27928366493154066,0.24189038966411855,0.1611510147291504,0.0,0.06840393458738728
6120.0,2.9999999999999996,0.2215365765942398,0.28822265259915847,0.2813538275892014,0.24901013627519056,0.16950298770085237,0.0,0.06840393458738728
6150.0,2.9999999999999996,0.20985564602849846,0.2777033041124453,0.2815369468508405,0.2554766618289033,0.17727358415930594,0.0,0.06840393458738728
6180.0,2.9999999999999996,0.20020478725021454,0.2667921679619398,0.2800525162463374,0.2610214502179825,0.18414349047069384,0.0,0.06840393458738728
6210.0,2.9999999999999996,0.19221661595287454,0.25590789984175333,0.2771686056529923,0.26546975784340504,0.1898504286770917,0.00031223830906285886,0.06840393458738728
6240.0,2.9999999999999996,0.18558683335687529,0.2453481275242206,0.27316622376379357,0.26868915782674746,0.19418026455075021,0.0013157640314063203,0.06840393458738728
6270.0,2.9999999999999996,0.18006490391639896,0.23540970203998857,0.2683435499377912,0.27052896882853117,0.19692806735219934,0.002867994813935273,0.06840393458738728
6300.0,2.9999999999999996,0.17545299168577005,0.22625055789096032,0.2629498623523398,0.27094155371865497,0.1980107954330828,0.00472380020415317,0.06840393458738728
6330.0,2.9999999999999996,0.18640957474134962,0.21791484118026339,0.25718141292715146,0.2700286685483781,0.19748507328250461,0.006622048326321013,0.25895792276433177
6360.0,2.9999999999999996,0.21001388435702129,0.21262996599692843,0.25123246183535125,0.26789458398587246,0.1954461764136003,0.008333754994153132,0.25895792276433177
6390.0,2.9999999999999996,0.2307589453822754,0.21130185548338848,0.24554916814006403,0.2648093071806045,0.19217728221786662,0.009675277846358984,0.25895792276433177
6420.0,2.9999999999999996,0.24869533879186004,0.21278612012066164,0.240567602634345,0.2610770301303152,0.18803161384299924,0.01046579084633049,0.25895792276433177
6450.0,2.9999999999999996,0.2639269715037056,0.21696624274668477,0.23663580316594993,0.25693932604615793,0.18331900699267986,0.010593246899654173,0.25895792276433177
6480.0,2.9999999999999996,0.27660851813136705,0.22316469526869087,0.23391726802834076,0.2526865988705014,0.17838531473879848,0.009994707449888406,0.25895792276433177
